book_id,chap_num,recp_num,para_num,para_str
12519,11,246.0,0,observations
12519,11,246.0,1,salt butter thing sugar ingredient kind mould salt taste side article raisins flour flour lumps quantity sticking mass bottom eggs yelks whites process things milk eggs fire minutes taste eggs time currants waters almonds water skins blanching water oiling cream mixture beating pudding cake ingredient process article oven state paste dishes moulds things require actions cakes puddings eggs error injure thing cloths puddings sheeting article water pudding
12519,11,247.0,1,pint rice water till tender water pint milk eggs minutes butter sugar moulds dish milk raspberry marmalade seeds milk wine sugar
12519,11,248.0,1,quart flour paste remainder water paste times salt pound butter parts paste bits butter portion butter manner butter paste hands bake oven paste feather
12519,11,249.0,1,calves hogs feet tender colander cold pearl barley quart apples currants raisins brown sugar suet cider pint brandy spoonful mace cloves nutmegs pies mixture quart spoonful pepper salt flavour portion mass moulds paste sufficiency mince meat citron paste cut shapes hot
12519,11,250.0,1,calfs feet hoofs feet pieces liquor colander grease jelly skillet dregs bottom feet quarts jelly pour quart wine juice lemons seeds pound half loaf sugar cinnamon mace rind lemons eggs whites froth shells fire jelly afterwards side dross part dross jelly bag pitcher bag cover dust glasses bag cotton linen frame purpose feet hogs palest sheep amber colour
12519,11,251.0,0,pudding
12519,11,251.0,1,quart flour paste parts size square spread layer marmalade margin round inch manner cover marmalade margin marmalade fold width hand press ends cloth place kettle water length boil butter sugar wine dish
12519,11,252.0,1,oranges lemons quarts water rinds tender cold seeds pound sugar pint water slice pippins lay lemons oranges tender paste fruit alternate layers pour syrup slips paste
12519,11,253.0,1,core twelve pippins thick pound sugar stew pan pint water twelve cloves boil skim apples syrup dish cloves apples quart custard set water custard take care water
12519,11,254.0,1,quart milk rolls bread milk cloths hour dish butter sauce butter boat wine sugar nutmeg
12519,11,255.0,1,eggs pound sugar butter stove stirring till puff paste dish pour ingredients hour oven sugar
12519,11,256.0,1,measure cream wine boil minutes fire time spoonful orange flower water mould dish cream way
12519,11,257.0,1,quart milk cold mix yelks eggs fire minutes taste slices cake bottom dish custard whites eggs froth sugar salamander brown raspberry marmalade kind fruit
12519,11,258.0,1,eggs pound flour pound sugar pound suet pint milk nutmeg gill brandy mix pound currants pound raisins tie cloth boil hours
12519,11,259.0,1,loaf bread crumbs pint milk cold eggs pound beef marrow gill brandy sugar nutmeg taste mix bake boil slices citron
12519,11,260.0,1,loaf bread layer bottom dish slices marrow butter handful currants raisins dish currants raisins top eggs mix quart milk quarter pound sugar nutmeg pour eat sauce
12519,11,261.0,1,pound potatos colander eggs quarters pound sugar quarters butter nutmeg peel glass brandy paste dish pudding sugar bits citron potato pudding manner
12519,11,262.0,1,quart milk batter root eggs pound butter sugar nutmeg lemon peel paste dish sift sugar slips citron
12519,11,263.0,1,pound sago waters quart milk stick cinnamon cinnamon pound butter quantity sugar gill wine cold eggs ounces currants water bake paste
12519,11,264.0,1,eggs milk flour butter cups pour batter butter sugar nutmeg
12519,11,265.0,1,pound rice milk tender spoon grains quarters pound sugar butter nutmeg eggs gill wine peel paste dish change butter sugar wine
12519,11,266.0,1,pound flour sunrise eggs light spoonful yeast milk consistence bread pound butter nutmeg pounds raisins cloth pudding room raisins puddings cakes flour settling see lumps
12519,11,267.0,1,pound almonds water skin pound orange flower water mix crackers gills rice flour eggs pint cream pound sugar pound butter table spoonsful wine paste bottom dish edges pour pudding bake oven
12519,11,268.0,1,eggs quart milk nutmeg pound flour pound butter pound sugar gills wine flour lumps pan pancake dish sugar layer quantity dozen pancakes
12519,11,269.0,1,quarts milk fire pint wine curd whey pound mortar ounces butter pound sugar pint rice flour crackers flour eggs light nutmeg beat saucers oven dish stick slices citron butter sugar wine
12519,11,270.0,1,rind lemons juice yelks spoonsful loaf sugar butter rind juice crackers quantity rice flour change ounces corn meal beat puff paste dish pudding
12519,11,271.0,1,crumb loaf pint milk hour pulp eggs pound butter sugar nutmeg glass brandy lemon peel paste dish
12519,11,272.0,1,eggs pound sugar pound flour nutmeg glass brandy pint cream dish sugar
12519,11,273.0,1,eggs pint cream spinach juice juice tansey quarter pound crackers rice fine glass wine nutmeg sugar fire paste omelette
12519,11,274.0,1,eggs pint milk ounces ounces bread ounces salt mix ounces cherries damsins sauce butter sugar wine
12519,11,275.0,1,crust bottom dish layer apples layer sugar dish tea spoonsful water cloves put crust
12519,11,276.0,1,apples bake sieve pound apples mix pound butter pound sugar rinds lemons cold eggs paste bottom dish pour apples hour sugar apples
12519,11,277.0,1,pint flour sun rise bread pot water boiling hour puddings dough balls size egg water pot asunder sugar butter nutmeg
12519,11,278.0,1,pint homony boil quantity corn meal batter eggs milk piece butter batter cakes griddle butter molasses
12519,11,279.0,1,eggs pint milk apples peaches eggs milk batter flour cup butter fruit dish eat sugar butter
12519,11,280.0,1,quart milk mix gills half corn meal eggs gill molasses piece butter hours
12519,11,281.0,1,quart corn meal quarts milk eggs gill molasses sun rise oclock art pudding bag meal
12519,11,282.0,1,pumpkin till sieve mix pulp quarter pound butter pint milk ginger nutmeg glass brandy sugar taste drier paste edges bottom dish pour mixture bits paste top
12519,11,283.0,1,loaf bread slices bottom dish sugar nutmeg butter layer quart custard serve
12519,11,284.0,1,pound maccaroni plenty water spoonful salt till tender strain yelks whites eggs pint cream mince meat ham cheese pepper salt maccaroni mould steam pan water hour serve gravy
12519,11,285.0,1,mealy potatos skins sieve stew pan fire water consistence mush quart flour paste mush dumplins apples fruit cloth butter sugar
12519,11,286.0,1,apples pan water sugar cinnamon peel inside cut strings apples dish syrup consistency pound sugar dish
12519,11,287.0,1,kind fruit season slices bread butter bottom sides dish butter put fruit slices bread manner top minutes dish sprinkle sugar salamander
12519,11,288.0,1,apples slices bowl glass brandy wine quarter pound sugar cinnamon rind lemon time quarter pound flour spoonful butter water batter apples sieve batter slice spoonful batter fritter brown dish sugar
12519,11,289.0,1,piece butter size egg pint water minutes thicken pint flour time fire time pan bowl eggs till pint lard pan fritters amber colour
12519,11,290.0,1,bread convenient size wine minutes drain sieve spoonsful wine beat lard boiling bread egg brown
12519,11,291.0,1,quart flour egg spoonful yeast milk muffin dough morning work spoonsful butter size walnut brown lard wine sugar molasses
12519,11,292.0,1,lump butter size egg quart water corn meal salt stir
12519,12,293.0,1,pound sugar pounds flour spice kind sieve eggs quarters pound butter
12519,12,294.0,1,pound almonds pound mortar water whites eggs froth pound sugar beat time almonds sheets paper sift sugar
12519,12,295.0,1,eggs ounces flour pound sugar tin sheets oven
12519,12,296.0,1,pound flour pound sugar pound butter mace nutmeg glass brandy wine milk shapes
12519,12,297.0,1,pound sugar pounds flour sift pint yeast beat eggs pint milk mix milk bread night morning work ounces butter rolls cold slice tin sheets oven
12519,12,298.0,1,quarts flour quarters pound sugar spoonful ginger tea spoonful cloves sift pound butter quart molasses flour slack oven
12519,12,299.0,1,spoonsful ginger quarts sift spoonsful ash cup water flour pound butter quart molasses flour shapes
12519,12,300.0,1,pounds brown sugar pound quarts flour cup ginger mixture salt pound butter cream work butter mixture froth eggs glass butter shallow moulds oven
12519,12,300.0,4,pound brown sugar pound pounds flour spoonsful yeast milk bread pound butter size dollar brown lard
12519,12,301.0,1,pounds flour half sugar tea spoonful cloves mace ginger pass whole sieve spoonsful yeast eggs mix milk make night pound butter gills brandy pounds raisins mould size bread mould
12519,12,302.0,1,salt pound butter cream pound flour sugar eggs butter sugar flour froth eggs ingredients cake peel nutmeg gill brandy pans cake pudding mould sugar wine butter sugar wine
12519,12,303.0,1,twelve eggs scale sugar half half flour whites yelks sift sugar flour peel paper cases tin moulds pudding butter sugar wine sauce
12519,12,304.0,1,articles cake pounds flour pounds butter salt pounds loaf sugar quarter pound mace pounds currants pound almonds slices pounds raisins flour sticking pounds citron thirty eggs yelks whites butter cream hand put flour sugar froth whites yelks froth cake spice pint brandy currants almonds mould pour part cake raisins citron set top paper hours
12519,12,305.0,1,light pound flour sugar till pans inches divisions cake inches
12519,12,306.0,1,pound sugar pounds flour spoonful coriander seeds quarters pound butter eggs gill brandy shapes
12519,12,307.0,1,pound cake raisins currants tin shapes
12519,12,308.0,1,pound sugar pint milk spoonful soda pounds flour melt pound butter till light moulds oven
12519,12,309.0,1,barrel flour chest box purpose lid manner barrel improves quantity put bowl gills half water quart tea spoon salt spoonful yeast quart mixture bowl handful flour quart mixture care lumps minutes third flour kettle batter sprinkle flour kettle degree warmth bowl mix flour board till kettle place heat morning crust dough board rolls tin sheets towel fire oven winter bread oclock time summer oclock quart flour pound quarter bread
12519,12,310.0,1,spoonful butter quart risen dough biscuit thick thin
12519,12,311.0,1,ounces rice quart water pounds flour spoonsful salt spoonsful yeast water consistence bread moulds
12519,12,312.0,1,tea spoonful salt yeast quart flour corn meal gruel mould bread breakfast flour gruel water
12519,12,313.0,1,pound hops gallon water boil quarts batter flour pint yeast bowl work corn meal consistency biscuit dough cakes shade damp dust persons town brewer yeast trouble quart quart water
12519,12,314.0,1,cakes flour water flour fire thing yeast mug pitcher stopper fold linen bottle
12519,12,315.0,1,potato boil sieve quantity flour hop tea milk gill yeast pitcher
12519,12,316.0,1,ounces sugar quarters pound flour spoonsful yeast pint milk work ounces butter buns
12519,12,317.0,1,quart flour salt spoonful yeast beat egg froth flour water place morning beat spoon griddle round form
12519,12,318.0,1,quart flour salt spoonful yeast eggs pint milk knead morning work ounce butter dough rolls crust
12519,12,319.0,1,quart dough bread hour morning eggs yelks whites whip froth dough water till batter thickness buckwheat cakes beat till breakfast time batter round turning
12519,12,320.0,1,salt egg beaten ounces butter quart paste milk hour pestle paste round cakes gridiron
12519,12,321.0,1,cups quantity corn meal salt spoonful butter batter eggs quantity milk beat time griddle irons eggs substitute spoonful batter hour
12519,12,322.0,1,spoonsful flour corn meal salt batter eggs quantity milk tin moulds oven
12519,12,323.0,1,butter pint milk cream flour paste squares griddle
12519,12,324.0,1,ounces butter quart flour paste milk paper
12519,12,325.0,1,piece butter size egg pint corn meal batter eggs milk spoonful yeast fire hour butter pans
12519,12,326.0,1,potato rub flour spice sugar taste spoonful yeast work piece butter rolls butter breakfast tea
12519,12,327.0,1,gills rice mix gills flour salt ounces butter eggs milk batter beat irons
12519,12,328.0,1,batter quart flour eggs quart milk gill yeast stir spoonful butter muffin hoops
12519,12,329.0,1,pound brown sugar quart flour paste ounces butter milk strips inch plate griddle plate rows chocolate
12519,12,330.0,0,wafers
12519,12,330.0,1,eggs pint flour ounces butter milk batter put loaf sugar taste wafer irons hot
12519,12,331.0,1,spoonful yeast salt quart buckwheat meal batter water time
12519,12,332.0,0,observations
12519,12,332.0,1,practice indolent cooks freezer cream tub ice salt ice house watery particles separation cream freezer inches operation surface ice sides vessel silver spoon handle ice sides whole moulds care ice salt shape moment freezing tub margin inches freezer lumps ice tub ice freezer motion process pewter tin holes cream salt water
12519,13,332.0,0,ice creams shapes glasses handles
12519,13,333.0,1,bean quart milk flavour mix milk eggs yelks whites sugar operation freezing
12519,13,334.0,1,quart custard cold quart ripe raspberries sieve sweeten freeze
12519,13,334.0,4,manner strawberries stems cream custard substitute cream
12519,13,335.0,1,nut shell pare quart cream sweeten freeze nut half quart cream
12519,13,336.0,1,quarter pound quart milk boil chocolate thicken eggs bean milk flavour
12519,13,337.0,1,soup directions oyster soup oysters freeze
12519,13,338.0,1,calf foot freeze glasses
12519,13,339.0,1,peaches stones bowl sugar silver spoon peaches pulp cream milk peaches sugar freeze
12519,13,340.0,1,gills coffee till brown grain burnt toaster quart milk boil yelks eggs strain sieve coffee way quantity water process
12519,13,341.0,1,ripe quinces till hair sieve pulp cochineal colour quantity cream pears apples manner
12519,13,342.0,1,citron melons seeds part bowl pieces sugar hours syrup cream flavour freeze apples way
12519,13,343.0,1,water almonds skins pound cream pound almonds shells quart cream sweeten freeze kernels walnut way cream
12519,13,344.0,1,rind lemons quart cream boil squeeze juice lemon sugar cream care sugar
12519,13,345.0,1,quart lemonade whites eggs froth lemonade freeze juice morello cherries currants water sugar way ices
12519,13,346.0,1,quart milk eggs loaf sugar custard put covers oven water cups top oven water ten minutes cup custard consistence cups covers tea spoon dish cup grate nutmeg tops cold
12519,13,347.0,1,slices cake biscuit bottom dish wine custard season pint cream wine sugar custard pile decorate preserves kind weight
12519,13,348.0,1,tea cup rice water pint milk boil mush time season sugar wine mould water cold dish custard marmalade
12519,13,349.0,0,floating
12519,13,349.0,1,bowl syllabub milk wine sugar whites eggs froth marmalade enough froth syllabub slices cake mounds something light
12519,13,350.0,1,milk sugar wine glasses whipt cream
12519,14,351.0,1,rind lemons juice quart water taste whites eggs beat froth fire stirring bowl cold strain sieve fire yelks eggs stir glasses
12519,14,352.0,1,manner juice flavour
12519,14,353.0,1,raspberry quart cream flavour fruit strain glasses part froth top
12519,14,354.0,1,ounce tea pitcher spoonful water hour leaves quart cream hour strain spoonsful infusion rennet water stir ashes glasses bits fruit
12519,14,355.0,1,clean fire stick cinnamon water cinnamon custard till thickness glasses cups nutmeg top
12519,14,356.0,1,way wine flavour
12519,14,357.0,1,stems blossoms quarts gooseberries stew pan weight loaf sugar water pulp sieve cold custard till cream glass bowl cream top
12519,14,358.0,1,quart milk spoonful preparation rennet receipt rennet cold hours watery summer dish ice sugar cream
12519,14,359.0,1,quart milk slip dish whey curds dish cream use sugar nutmeg dishes
12519,14,360.0,1,ounce isinglass pieces pint water morning quart milk boil isinglass ounces almonds mould stiff dish cream change stick slips almonds blanc mange dress round syllabub moulds ear corn yelk egg blanc mange grains corn care yellow bunch asparagus spinach juice tops heads fruit colour root brandy colouring mange cream syllabub
12519,14,361.0,1,eggs hole end shells blanc mange stiff cold shells rind lemons water till tender strips sugar dish half straw form nest eggs dish dessert supper
12519,15,362.0,0,daub
12519,15,362.0,1,pheasants manner dish size form pheasants tureen savoury inch half bottom pheasants jelly breasts dish backs care birds moment water dish
12519,15,363.0,0,daub
12519,15,363.0,1,partridges slices bacon top middling flavour bacon pheasants
12519,15,364.0,0,daub
12519,15,364.0,1,half chickens legs wings breast side skin pieces dish
12519,15,365.0,1,pounds beef quantity parts quarter veal pot gallons water pound salt pork onions carrots handful parsley herb pepper salt boil quarts day fat dregs bottom fire pint wine spoonful pickle whites shells eggs beaten side bag
12519,15,366.0,0,daub
12519,15,366.0,1,turkey pepper salt inside slices ham tongue forcemeat sew cover
12519,15,367.0,1,bowl dish rings bottom ingredients anchovies bones meat fowls skin eggs yelks whites parsley lean ham stalks celery row capers bottom bowl others manner pyramid butter glass egg sallad salmagundi
12519,15,368.0,1,soup gravy dishes table dish portion pepper vinegar wine catsup salt legs liver gizzard turkey kidney veal thing pieces gravy table
12519,15,369.0,1,perch pan heads salt pepper onion layer water pan gill wine catsup pickle spice pan fish dish gravy
12519,16,370.0,1,pan bell metal bottom diameter cover handles sides pan ease syrup dish legs convenience part room process superintendent preserves size saucer handle fruit syrup dish substitute brick stove grating charcoal sugar pure amber sugar house syrup ferments trouble syrup fruit till fruit hour dishes syrup time advantage method preserves pieces time pan bottom pan nothing preserves glasses pots pounds admission air letter paper wet brandy preserves tops folds paper round place sun fermentation fruit perfection
12519,16,371.0,0,stone
12519,16,371.0,1,stones bowl weight sugar hours sugar pan water peaches ladle syrup peaches boil fruit stones kernels peaches
12519,16,371.0,3,stones
12519,16,371.0,4,peaches slices weight sugar others
12519,16,372.0,1,peaches pare places stones tea spoon directions
12519,16,373.0,1,peaches yellow ones marmalade stones pan pound light sugar peaches juicy water silver spoon sugar pulp cold puffs marmalade
12519,16,374.0,1,syrup weight sugar dishes sun pots sugar layer process peaches pure honey sugar
12519,16,375.0,0,pears
12519,16,375.0,1,pears ones syrup weight sugar water stem clove end
12519,16,376.0,1,pears cold pulp sieve boil pound sugar pears
12519,16,377.0,0,quinces
12519,16,377.0,1,quinces shelves smell preserving pan water cores water pan time water weight quinces loaf sugar dissolve skim quinces pan water process cover space cores quince pots syrup
12519,16,378.0,1,ripe currants stem stone pot iron pot water care water currants juice pressing bag kind pint juice pound sugar boil minutes skim glasses sun fermentation
12519,16,379.0,1,quinces stems blossoms slices pan water water bag liquor pint pound sugar boil bag
12519,16,380.0,1,quinces water pulp sieve pounds sugar pound cochineal sift muslin quince colour seeds muslin bag marmalade jelly seeds pots
12519,16,381.0,1,cherries carnation light stems weight cherries sugar syrup stems stems stones
12519,16,382.0,1,stones quill dish juice juice pound sugar pound cherries boil syrup fruit stew till
12519,16,383.0,1,juice cherries pound brown sugar fruit juice cherries minutes syrup cherries dishes sun syrup time cherries syrup cherries pots loaf sugar layers pies puddings charlottes
12519,16,384.0,1,pound raspberries pound loaf sugar stir stew till jelly
12519,16,385.0,1,strawberries loaf sugar pound strawberries
12519,16,386.0,1,manner raspberry cream blanc mange puffs meat puddings c c
12519,16,387.0,1,gooseberries syrup pound sugar fruit syrup tarts pan
12519,16,388.0,1,apricots weight loaf sugar water fruit boil skim apricots minutes syrup dishes syrup till half apricots bottles quantities syrup brandy apricots stones scalding
12519,16,389.0,1,peaches defect pot lye turn lye end hour cloth down skin water syrup apricots manner peaches
12519,16,390.0,1,cherries bunches syrup quantities sugar cherries cherries skins crack fruit
12519,16,391.0,1,syrup weight sugar manner apricots gages amber blue plums way
12519,17,392.0,1,rind dozen lemons quarter bottom sun day salt pot ounce nutmegs mace handful horse radish dozen cloves garlic pint mustard seed gallon vinegar pot board months strain
12519,17,393.0,1,peck tomatos stems fire water sprinkle spoonsful salt hour colander sieve liquid fire pint onions quarter ounce mace pieces table spoonful pepper bottles weather
12519,17,394.0,1,tomatos stems sieve pulp fire pepper salt cloves thick gravies c c
12519,17,395.0,1,manner loaf sugar pulp jelly
12519,17,396.0,1,bushel ripe tomatos slices bottom tub salt strew tomatos layer inches pint salt onions skins
12519,17,396.0,2,bushel tomatos days iron pot morning till night sticking
12519,17,396.0,3,morning mixture sieve liquor ounce cloves quarter pound allspice quarter pound pepper wine glass whole day evening vessel day bottle cork place situation weather years preparation time
12519,17,397.0,1,dozen pods pepper ripe stems kettle pints vinegar boil quart strain sieve gravy kind flavour pepper catsups sauce
12519,17,398.0,1,flaps mushrooms stems salt time cloth fire salt taste cloves garlic quarter ounce cloves peck mushrooms quantity bottle cork
12519,17,399.0,1,tarragon stem place hours pitcher quart leaves pints vinegar week pitcher till cork
12519,17,400.0,1,ounce turmeric do coriander seed do cummin seed do ginger nutmeg mace pepper pound line sieve bottle cork tea spoonful season dish
12519,17,401.0,1,grown rind layer dish onion salt salt hours colander liquor pot pepper layer vinegar pot oil end fortnight vinegar
12519,17,402.0,0,oil
12519,17,402.0,1,melons size egg pot salt water day slit stem end seeds brine days vinegar fortnight insides cloth pot slit uppermost stuffing layer vinegar
12519,17,403.0,1,pound race ginger water hours pound horse radish pound mustard seed pound onion ounce mace nutmeg ounces turmeric handful pepper ingredients paste quarter pound mustard cup oil clove mango
12519,17,404.0,1,articles pickle pot salt water hours advantage day water articles sunshine table cloth corners things cloth moisture place colour turmeric day sunshine vinegar pot plain vinegar turmeric weeks water pot vinegar directions way pickles
12519,17,405.0,1,articles pot salt water thick cloth plate morning salt water boil pickles plain vinegar turmeric end fortnight yellow pickle
12519,17,406.0,1,pound ginger horse radish mustard seed ounce pepper ounce mace nutmegs ingredients pot gallons vinegar months vinegar pickles gallons vinegar mace nutmegs year vinegar ingredients pickles vinegar pickles time colour pickles years
12519,17,407.0,1,onions stem root knife pot salt water pot fortnight salt water days float end time skin outer shell plain vinegar turmeric vinegar onion colour
12519,17,408.0,1,berries grown pot salt water days water vinegar blades mace grains pepper
12519,17,409.0,1,bunches tender pour boiling salt water cloth pewter plate steam repeat day green vinegar mace pepper portion oil vinegar pods meats
12519,17,410.0,1,walnuts nut pin salt water days day dishes air minutes care pot pepper cloves seed horse radish vinegar
12519,17,411.0,1,bell pepper seeds stem slit side veins water salt waler day weeks end time green pots vinegar process veins heat pod
12519,17,412.0,1,walnuts pickling salt water time pound mortar dozen walnuts quart vinegar day week bag press liquor quart tea spoonful cloves mace cloves boil minutes
12519,17,413.0,1,shell salt water green plain vinegar fortnight pickle pot
12519,17,414.0,1,boiling salt water day vinegar pickle
12519,17,415.0,0,observations
12519,17,415.0,1,vessels pickles stone ware bottom stone covers mouth pickles motive pickles plain vinegar pot water vinegar pot pickles vinegar
12519,18,416.0,1,gallons water pounds sugar ounces race ginger waters hour strain sieve lukewarm cask lemons slices gills beer yeast cask week ferment days
12519,18,417.0,0,orgeat
12519,18,417.0,1,refreshment
12519,18,417.0,2,quarts milk stick cinnamon cinnamon ounces almonds pound mortar water milk taste minutes almonds sieve till almonds glasses handles
12519,18,418.0,1,ripe morello cherries stalk earthen pot iron pot water water boil care none cherries juice bag cloth juice pulp cherries taste gill brandy bottle juice corks rosin summer cool place water
12519,18,419.0,1,ripe currants day stalks hands none whole pounds currants quart water hours liquor sieve pounds currants pound loaf sugar sugar boil scum hours cask quantity gallons weeks gallons month lump sugar bottle cork place wine years beverage sick water
12519,18,420.0,1,quantities morello cherries cask gallon cask gallon water hours week gallon water end week cask cherries brandy water strength pound sugar gallon mixture brandy water cask
12519,18,421.0,1,roses bruising pitcher brandy day brandy leaves pitcher ones brandy pitcher process water cakes c
12519,18,422.0,1,ripe stone peaches stone places cask peaches peach brandy cask weeks water strength wine gallon pound brown sugar dissolve cordial cask use
12519,18,423.0,1,quart ripe raspberries quart brandy week sieve bag liquid strength taste water pound loaf sugar gallon till cordial way flavour fruits fire
12519,18,424.0,1,quart ripe raspberries bowl quart vinegar hours bag liquid quart raspberries manner quart loaf sugar refine beverage water
12519,18,425.0,1,mint morning dew water handsful pitcher quart brandy day mint day time quarts water brandy pound sugar
12519,18,426.0,1,mead proportion ounces honey quarts water honey solution cask cork drink summer account quantity acid gas goodness time bottling circumstances practice
12519,18,427.0,1,flowers quart rum
12519,18,428.0,1,lemons slices quart half milk boil whey pass sieve whey quarts brandy pounds loaf sugar sugar rind lemons bottle
12519,18,429.0,1,gallons water pounds sugar ounce cream tartar ginger cask milk warm pint yeast cask hours cork days lemons slices economy molasses sugar quart place pounds beverage weather
12519,18,430.0,1,handful hops chippings root gallons water strain pour gallon molasses spoonsful essence spruce spoonsful ginger allspice cask pint yeast
12519,18,431.0,1,quarts hops wheat bran gallons water boil hours cask head quarts molasses cloth barrel quart yeast cloth board corks water hour bottles
12519,18,432.0,0,juice
12519,18,432.0,1,lemons juice pint pound loaf sugar sugar pitcher dregs syrup bottles wine glass brandy bottle syrup cork neck rosin pitch cellar fire flavour juice
12519,18,432.0,2,water peels lemons pulp peel till weight sugar mince pies cakes c substitute citron
12519,18,433.0,1,measure sugar measures water cask stir yeast proportion pint gallons place till
12519,18,434.0,1,quart honey quarts water mix fermentation vinegar respects vinegar
12519,18,435.0,1,pounds sugar quarts vinegar syrup beverage water addition brandy flavour syrup juice vinegar
12519,18,436.0,1,portion acetate potash diureticus bottle weight acid drops oil lavender
12519,18,437.0,1,lavender sage wormwood rue mint handful pot earthen ware quarts vinegar pot board top sun weeks strain bottle clove garlic bottle sediment time herbs vigour vinegar rooms apartments sick house damp weather
12519,18,438.0,1,pint spirits wine ounce oil lavender drachms ambergris
12519,18,439.0,1,pint spirits wine ounce oil rosemary essence ambergris
12519,18,440.0,1,pound castile soap scrape pieces fire water stir paste bowl cold lavender water essence kind beat spoon corn meal pots admission air soap hard
12519,18,441.0,1,quarts spirits wine oil lavender drachm oil rosemary drachms essence lemon oil cinnamon
12519,18,442.0,1,lard salt put perfume cream pots
12519,18,443.0,1,fire quantity lye egg gallon quarters pound grease boil hours soap plate jelly grease salt proportion pint gallons minutes tubs soap water plate water quantity lye water incorporation salt day soap lye soap conformity rules lunar bugbear soap makers cracknels pound gallon grease quantity water salt lye soap manner salt lye grease proportions influence sun days times day
12519,18,444.0,1,peck wheat tub water sun water day wheat hands husks tub substance settle water day water starch bag tie sun days starch dishes
12519,18,445.0,1,day dust branches oven leaves dry pound place
12519,18,446.0,1,tea spoonsful alum quart stir gill soap dross clean water mixture ten minutes soap suds cloth
12519,18,447.0,1,quarter pound ounces sugar candy quarter ounce tragacanth pound bottle porter ingredients
12519,18,448.0,1,water handles stone wet cloth mode cleaning set knives forks family years use steel edge water handles
15464,1,1.0,1,slice bread thing slice bread ounce fourths ounce flour
15464,1,1.0,2,country homes wastes average slice bread day country ounces pounds flour pound day year rate waste pounds flour barrels flour loaves
15464,1,1.0,3,half bushels wheat barrel flour waste flour bushels wheat bushels wheat average acre product acres slice bread home
15464,1,1.0,4,slice bread home slice thirty homes slice home slice thinner waste flour figures government experts pause housekeeper slice bread home
15464,1,1.0,5,source waste account bread cent bread home stops home bread waste flour yeast fuel energy bread flour home wheat flour waste wheat time shortage food
15464,1,1.0,6,fuel problem coal range gas oven baking bread loss waste baking care bread waste crust crumb
15464,1,1.0,7,waste kitchen starvation kitchen sea allies bushels wheat privation loaf shortage demand sources wheat bushels export deficit consumption side waste use cereals wheat making
15464,1,1.0,8,use wheat flour making rye oats staple breads countries sections corn bread staff life habits order need cereals wheat handling
15464,1,1.0,9,breads ingredient carbon dioxide gas growth exception rye wheat gluten yeast bread wheat proportions order deficient gluten baker rye loaf half rye half wheat proportion home use order texture
15464,1,1.0,10,oatmeal oatmeal taste dough wheat hour forty minutes wheat bread
15464,1,1.0,11,addition barley flour bread proportion loaf barley flavor flavor proportion barley dough time barley content loaf
15464,1,1.0,12,cornmeal breads cent proportion laboratory tests proportion loaf
15464,1,1.0,13,flour potato wheat cent potato darker moister loaf wheat order care moisture part wheat kneading
15464,1,1.0,14,wheat flour effect saving wheat percentage wheat berry flour kernel wheat ground wheat flour resulting grinding layer wheat use coarser flours help wheat supply percentage wheat berry flour cent breads coarser flours digestion addition dietary
15464,1,1.0,15,order waste batch bread principles making fermentation principle yeast bread fermentation temperature yeast plant temperature degrees care temperature process fermentation waste dough fermentation temperature time loaf bread loaves bread period hours method time labor temperature results way temperature bowl dough size water temperature degrees water course water yeast plant water growth bowl gas cooker shelf coal range water bowl cools cupful water end half hours dough bulk pan knead gas bubbles minutes place bread pans hour end time pan dough bread holes proportion rule
15464,1,1.0,16,cupfuls flour cereals cupful water milk tablespoon teaspoons cake yeast
15464,1,1.0,17,recipe sugar shortage war teaspoon sugar shortening quantity
15464,1,1.0,18,materials loaf pound forty minutes temperature degrees time bread oatmeal grains breads baking temperature wheat breads thermometer oven place piece paper center shelf minutes oven period above recipe proportion bread use quarter cake loaf hour bread half cake loaf hour bread yeast cake loaf baking time size loaf temperature degrees loaves forty minutes loaves thirty minutes rolls ten minutes
15464,1,1.0,19,time parts quarter quarter begins quarter browning quarter shrinks side pan tests baking bread pans wire rack cool bread stone crock bread box staleness bread bread crock bread box bath intervals
15464,1,1.0,20,care waste yeast breads wheat supply breads yeast breads percentage wheat home baker country menus breads cornmeal rye corn rye hominy buckwheat cakes waffles lentils beans potatoes rice peas
15464,1,1.0,21,use cereals making cost bread object wheat war needs thing act loyalty world need bread purse
15464,1,1.0,22,saving wheat fat yeast breads order diminishing supply woman bread experiments laboratories bread texture difference change flavor experiments introduction cent cent cocoanut butter sugar recipes fact war interesting experiments bread things flour
15464,1,1.0,23,recipes herewith use combinations cereals wheat bread recipe flavors use grains pleasing variety
15464,1,1.0,24,family wheat bread flour change breads coarser flours minerals elements growth teeth bones tissues
15464,1,1.0,25,homemaker acquaintance making materials variety breads source pleasure satisfaction
15464,2,3.0,1,cup cup cornmeal teaspoons powder tablespoons egg cup milk teaspoons tablespoon sugar
15464,2,3.0,2,ingredients cut fat egg milk liquid ingredients shape rolls minutes
15464,2,4.0,1,cups egg tablespoons tablespoons cups teaspoon teaspoon soda
15464,2,4.0,2,soda water ingredients soda minutes
15464,2,5.0,1,cups cups water cup milk tablespoons tablespoon molasses cup teaspoons teaspoons powder
15464,2,5.0,2,meal water milk molasses ingredients griddle
