book_id,sect_num,para_num,para_str
9936,18,107,"94. For every 10 medium-sized heads of cabbage, measure 2 cupfuls of salt. Cut the heads of cabbage into quarters and shred on a cabbage slicer, or cutter. Place several inches of the shredded cabbage in the bottom of a large crock, and over it sprinkle a layer of salt. Stamp this down with a wooden potato masher or some other similar utensil. Then add another layer of cabbage and salt and stamp this down in the same way. Proceed in this manner until the crock is nearly full. Then place a clean cloth over the cabbage in the crock. On this cloth place a clean board as near the size of the crock as possible, and on the board place a large clean stone or some other weight. When thus filled and weighted down, place the crock in a cool place. The cabbage will then begin to ferment, and it is this fermentation that changes the cabbage into sauerkraut. After a time, juice will form and gradually rise over the top of the board, and on top of this juice will form a scum. Remove this scum at once, and do not allow any to collect at any time after the fermentation of the cabbage ceases. Occasionally, when a supply of sauerkraut is taken from the crock for cooking, replace the cloth by a clean one, but always be sure to put the board and the weight back in place."
9936,18,108,95. SAUERKRAUT WITH SPARERIBS.--Persons who are fond of sauerkraut find the combination of sauerkraut and spareribs very appetizing. The spareribs give the cabbage a very pleasing flavor and at the same time supply nourishment to the dish.
9936,18,109,SAUERKRAUT WITH SPARERIBS (Sufficient to Serve Six)
9936,18,110,1 qt. sauerkraut 2 lb. spareribs 1 tsp. salt 3 c. water
9936,18,111,"Put the sauerkraut and the spareribs into a kettle and add the salt and water. Allow to simmer slowly for 2 or more hours. If additional water is necessary, add it from time to time. Just before removing from the heat, allow the water to boil down so that what remains may be served with the hot sauerkraut."
9936,18,112,"96. BAKED SAUERKRAUT.--In the cooking of sauerkraut for the table, pork in one form or another is generally added; in fact, one rarely thinks of sauerkraut except in combination with pork. While boiling is the method that is usually applied to this vegetable, many housewives prefer to bake it, for then the odor does not escape so easily and a flavor that most persons prefer is developed."
9936,18,113,BAKED SAUERKRAUT (Sufficient to Serve Six)
9936,18,114,2 lb. fresh pork 1 qt. sauerkraut 1 Tb. salt 3 c. water
9936,18,115,"Cut the pork into several large chunks, and put it with the sauerkraut into a baking dish that has a cover. Add the salt and water, cover the dish and place in the oven. Bake slowly for 2 or 3 hours. Serve hot."
9936,18,116,"97. SAUTÉD SAUERKRAUT.--If an entirely different way of cooking sauerkraut is desired, it may be sautéd. When nicely browned and served with boiled frankfurters, it is very appetizing."
9936,18,117,SAUTÉD SAUERKRAUT (Sufficient to Serve Six)
9936,18,118,1 qt. sauerkraut 4 Tb. bacon or ham fat 2 tsp. salt
9936,18,119,"Steam the sauerkraut over boiling water for about 1 hour. Then melt the fat in an iron frying pan, add the sauerkraut and sprinkle with the salt. Place a cover over the pan and allow the sauerkraut to sauté until it is slightly browned on the bottom. Stir and continue to cook until the entire amount is slightly browned. Serve hot."
9936,18,120,CARROTS AND THEIR PREPARATION
9936,18,121,"98. CARROTS are one of the root vegetables. They are similar in composition to beets, having practically the same total food value, which is for the most part carbohydrate in the form of sugar. Besides being valuable in the diet for their mineral salts and bulk, they add variety to the menu, especially in the winter, for upon maturing they can be kept for a long time if they are properly stored. As tiny young carrots, they are also much used as a summer vegetable, and when cooked whole and served in an attractive way they make a delicious vegetable dish."
9936,18,122,"99. SELECTION AND PREPARATION.--The selection of carrots is a simple matter, because they keep well and are not likely to be found in a spoiled condition in the market. When small summer carrots are purchased, they should be fresh and should have their tops on. Winter carrots should be as nearly uniform in size as possible and should not be extremely large. Those which are too large in circumference are likely to have a hollow in the center and are not nearly so desirable as thin, solid ones. Carrots of any kind should be uniform in color, and should be without the green portion that is sometimes found on the top near the stem and that is caused by exposure to the light in growing."
9936,18,123,"100. In preparing carrots for cooking, they should be scraped rather than peeled, in order to avoid wasting any of the vegetable. They are always cooked in boiling salted water, after which they can be treated in various ways. The water in which carrots are cooked should not be thrown away, as it may be used to flavor soup stock. If any carrots remain after a meal, they may be utilized in vegetable salad or soup."
9936,18,124,"101. BUTTERED CARROTS.--If small, tender carrots can be obtained, they will be found to be delicious upon being boiled and then dressed with butter. Winter carrots may be prepared in this way too, but they will probably require a little more cooking to make them tender."
9936,18,125,BUTTERED CARROTS (Sufficient to Serve Six)
9936,18,126,3 c. diced carrots 2 Tb. butter 1/2 tsp. salt Dash of pepper
9936,18,127,"Wash and scrape the carrots and cut into half-inch pieces. Put to cook in enough boiling water to cover the carrots well, and add 1 teaspoonful of salt for each quart of water. Cook in a covered kettle until they can be easily pierced with a fork and then drain off the water. Add the butter, salt, and pepper, heat until the butter melts, and serve."
9936,18,128,102. CARROTS WITH PARSLEY.--The addition of parsley to carrots gives a flavor that improves them very much. This should be chopped fine and added after the carrots have cooked sufficiently.
9936,18,129,CARROTS WITH PARSLEY (Sufficient to Serve Six)
9936,18,130,3 c. sliced carrots 3 Tb. parsley finely chopped 2 Tb. butter 1/2 tsp. salt Dash of pepper
9936,18,131,"Wash and scrape the carrots, slice in very thin slices, and cook until tender in boiling salted water. Drain and add the chopped parsley, butter, salt, and pepper. Mix carefully so as not to break the slices of carrot. Serve hot."
9936,18,132,"103. BROWNED CARROTS.--A very appetizing way in which to prepare carrots is to cut them in slices lengthwise, boil them until tender, and then brown them in fat. Wash and scrape the desired number of carrots, cut into slices lengthwise, and if large-sized carrots are used, cut the slices into halves. Cook in boiling salted water until tender and then drain. Melt some fat in a frying pan, place the carrots in the hot fat, and brown first on one side and then on the other, turning the slices carefully so as not to break them. A few minutes before removing the carrots from the frying pan, sprinkle sugar over them and allow the sugar to melt. In removing them to a vegetable dish, pour over them the sirup that forms. Serve hot."
9936,18,133,CAULIFLOWER AND ITS PREPARATION
9936,18,134,"104. CAULIFLOWER grows in heads as does cabbage, but only the flower or blossom of the plant is eaten. A head of cauliflower from which the leaves have not been removed is shown in Fig. 8. In flavor and composition this vegetable is similar to cabbage, but its flavor is a little more delicate. Still, cauliflower should always be cooked in an uncovered vessel, as are cabbage and Brussels sprouts, if a strong disagreeable flavor would be avoided."
9936,18,135,[Illustration: FIG. 8]
9936,18,136,"105. SELECTION AND COOKING.--Very solid heads of cauliflower that are creamy white in color and free from the black specks or blemishes so common to this vegetable should be selected for cooking. The only care that cauliflower requires before cooking is to keep it in a cool place, for it does not wilt nor decay quickly."
9936,18,137,"To prepare this vegetable for cooking, the white head should be cut from the leaves, which are discarded. Then the head should be placed upside down in a pan of salt water and allowed to soak for an hour in order to drive out the small bugs or worms that are so frequently found in this vegetable. The cauliflower may then be cooked whole or broken apart, but in either case it should be cooked until tender in boiling salted water with the cover removed from the kettle."
9936,18,138,"106. CAULIFLOWER WITH TOMATO SAUCE.--Variety can be secured in the preparation of cauliflower by serving it with a tomato sauce. Besides being very palatable, this is an extremely attractive dish because of the contrast in colors. Chicken gravy may be used instead of tomato sauce, and a most delightful dish is the result."
9936,18,139,CAULIFLOWER WITH TOMATO SAUCE (Sufficient to Serve Six)
9936,18,140,1 head cauliflower 2 Tb. butter 2 Tb. flour 1/2 tsp. salt Dash of pepper 2 c. strained tomato
9936,18,141,"Soak the cauliflower in cold salted water, and then tie it carefully in a piece of cheesecloth and put it to cook in boiling salted water. Cook until tender, but not so long that it will fall to pieces. Take from the water, remove the cheesecloth carefully, and place the cauliflower in a vegetable dish. While the cauliflower is cooking, prepare the sauce by melting the butter in a double boiler, adding the flour, salt, and pepper, and stirring into this the heated strained tomato made by forcing canned or stewed tomatoes through a sieve. Cook until the sauce has thickened and then pour over the cauliflower in the vegetable dish. Serve hot."
9936,18,142,[Illustration: FIG. 9]
9936,18,143,"107. SCALLOPED CAULIFLOWER.--Another opportunity to make a delicious scalloped dish is afforded by cauliflower. In fact, many persons prefer scalloped cauliflower to any of the dishes made from this vegetable. The ingredients used with the cauliflower increase its food value, which is somewhat low."
9936,18,144,SCALLOPED CAULIFLOWER (Sufficient to Serve Six)
9936,18,145,1 head cauliflower 2 Tb. butter 2 Tb. flour 1 c. milk 1 c. water from cauliflower 1/2 tsp. salt Dash of pepper 1 c. buttered crumbs
9936,18,146,"Prepare and cook the cauliflower according to the directions given in Art. 105, breaking it into flowerets before pouring the boiling water on it. When it has cooked tender, drain the water from it. Prepare a sauce with the butter, flour, milk, water from the cauliflower, salt, and pepper. Butter the crumbs by pouring 1 tablespoonful of melted butter over them. Put 1/4 cupful of the crumbs on the bottom of a baking dish, add one-half of the cauliflower, and over this place another 1/4 cupful of crumbs. Then add the remainder of the cauliflower, and pour the white sauce over all. Sprinkle the remainder of the crumbs over the top. Place in a hot oven and bake until well heated through and brown on top. Serve from the dish."
9936,18,147,"108. CREAMED CAULIFLOWER.--A very attractive vegetable dish can be prepared from cauliflower by cooking the head whole and then serving a cream sauce over it, as shown in Fig. 9. In serving, a portion of the head should be broken off for each person and served with a little of the cream sauce."
9936,18,148,CREAMED CAULIFLOWER (Sufficient to Serve Six)
9936,18,149,1 head cauliflower 2 Tb. butter 2 Tb. flour 1 c. milk 1/2 c. water in which cauliflower was cooked 1/2 tsp. salt Dash of pepper
9936,18,150,"Soak a solid head of cauliflower in cold salted water for about 1 hour. Then wash thoroughly, wrap carefully in cheesecloth, and cook in boiling salted water until tender. When sufficiently cooked, drain, and make a sauce of the other ingredients. Place the cauliflower in a vegetable dish, pour the white sauce over it, and serve hot."
9936,18,151,CELERY AND ITS PREPARATION
9936,18,152,"109. CELERY is the stem of a plant that grows in stalks, as shown in Fig. 10. When the stalks are large, they are sold singly, but if they are very small, several of them are tied together and sold in a bunch. The season for celery begins in the fall and lasts until early spring. It may be obtained in the summer, but as the price is usually high and the quality not good, very little use should be made of it during that time."
9936,18,153,"The chief use of celery is as a relish, when it is eaten raw, but it is also valuable for flavoring soups and making salads, pickles, and various other dishes. It is probably used less frequently as a cooked vegetable than in any other way, but when it is in season and can be purchased at a reasonable price, it should be cooked to give variety to the diet."
9936,18,154,"The food value of celery is extremely low, being less than 100 calories to the pound or about equal to that of 1 ounce of meat. However, in spite of this fact, celery is valuable for its mineral salts and bulk, as well as for the appetizing quality that it lends to various foods and to the meals at which it is served."
9936,18,155,[Illustration: FIG. 10]
9936,18,156,"110. CARE AND PREPARATION.--Well-bleached, firm stalks of celery should be selected for use. After it comes into the house, it may be kept in good condition for a long time if it is wrapped in a damp cloth and put where it will keep cool. A good plan is to serve the hearts and tender inside stems raw, as explained in _Soup_, and then to use the coarse outside stems for cooking, flavoring soups, or making salads. Celery must be cleaned carefully for dirt often clings to the ridges. After being scrubbed thoroughly, it will become crisp and tender if it is allowed to stand in cold water for some time before serving. When it is to be served as a cooked vegetable, it should be cooked in boiling salted water, as are other vegetables, and then seasoned or dressed in any desirable way. The water in which it is cooked should be utilized in the making of sauce or soup."
9936,18,157,111. CREAMED CELERY.--The usual way of preparing celery when it is to be served as a cooked vegetable is to cream it. The cream sauce that is added to the celery increases its food value considerably and greatly improves its flavor. This sauce may be made entirely of milk or of half milk and half liquid from the celery.
9936,18,158,CREAMED CELERY (Sufficient to Serve Six)
9936,18,159,3 c. diced celery 3 Tb. butter 3 Tb. flour 1 tsp. salt Dash of pepper 1 c. milk 1/2 c. water in which celery was cooked
9936,18,160,"Cook the celery in boiling salted water until tender, and then drain. When the celery has cooked, make a white sauce of the other ingredients. Pour this sauce over the cooked celery, heat together, and serve."
9936,18,161,"112. CELERY AU GRATIN.--The food value of celery may be still further increased by combining it with cheese and bread crumbs in addition to a cream sauce. Such a dish, which is known as _celery au gratin_, is prepared according to the accompanying recipe."
9936,18,162,CELERY AU GRATIN (Sufficient to Serve Six)
9936,18,163,4 c. diced celery 2-1/2 Tb. butter 2-1/2 Tb. flour 1/2 tsp. salt Dash of pepper 1 c. milk 1 c. water in which celery was cooked 1 c. buttered crumbs 1/2 c. grated cheese
9936,18,164,"Cook the celery in boiling salted water until tender and then drain. Prepare the cream sauce in the usual manner. Butter the crumbs by stirring them into 1 tablespoonful of melted butter. Put 1/4 cupful of the crumbs in the bottom of a baking dish and put one-half of the celery over them. Place another 1/4 cupful of the crumbs over the celery, and on top of this sprinkle 1/4 cupful of the grated cheese. Add the remainder of the celery and pour the sauce over this. Finally, add the other 1/4 cupful of cheese and the remainder of the crumbs. Place in a hot oven, and bake until well heated through and the crumbs are browned. Serve hot."
9936,18,165,CORN AND ITS PREPARATION
9936,18,166,"113. The seeds of the maize plant, or Indian corn, especially the variety known as _sweet corn_, are eaten as a vegetable when they are immature. They grow on a woody cob, and when they are green they are soft and milky; but when they become ripe they are hard and are then ground as grain. Many varieties of sweet corn are used, but some are better in quality than others. In some varieties, the kernels, or seeds, are yellow, while in others they are white; also, some of them are suitable for use early in the summer, while others come later in the season. However, in spite of this difference in quality, color, and season, all kinds of corn used as a vegetable are called _green corn_ and may be prepared in exactly the same ways."
9936,18,167,"114. The food value of corn, which is very high, even exceeding that of Irish potatoes, is due principally to the carbohydrate it contains. This food substance is in the form of sugar in the green kernels, but as they mature it changes to starch. The food value of the dry grain is therefore higher, and the carbohydrate is in a different form."
9936,18,168,"When the contents of the kernels is still in the liquid form, the corn is said to be at the _milk stage_, and is generally considered to be too young for table use. On the other hand, when the liquid in the kernels has become thickened, the corn, which is then at the _dough stage_, is thought to be too old for use as a vegetable. To be ideal for culinary purposes, it should be just between the milk and dough stages. Then, if it is in good condition, a most satisfactory vegetable is the result."
9936,18,169,"115. The ear on which the corn kernels grow is entirely encased in several layers of husks. These are not removed until just before the corn is to be cooked; so when this vegetable is in the market the husks are allowed to remain on the ears. The condition of the ears can be determined by stripping the husks down a little and examining the kernels. If they are well filled, they may be considered to be in proper condition; otherwise, they will not be suitable for cooking. No special care need be given to green corn, provided it is not husked. However, when it has been husked, it should be cooked at once. In the husking of corn, all corn silk that is found inside of the husks should be carefully removed, for this is very annoying in the cooked vegetable and its presence indicates carelessness."
9936,18,170,"116. CORN ON THE COB.--The simplest way in which to prepare green corn is to cook it on the cob. When corn first comes into the market, it is usually very tender and makes a most satisfactory dish when prepared in this way."
9936,18,171,"To cook corn on the cob, husk the corn, remove the silk from the ears, and place them in a kettle. Pour enough boiling water over them to cover them well, and add 1 teaspoonful of salt for each quart of water. Boil 5 minutes, remove from the water, and serve at once. In eating corn on the cob, most persons dress it with butter, pepper, and salt."
9936,18,172,[Illustration: FIG. 11]
9936,18,173,"117. CORN COOKED IN MILK.--Often it is not desired to eat corn on the cob. When this is the case, it may be cut off the ear and cooked in various ways. A simple way to prepare it is to cook it with milk and season it with salt, pepper, and butter, as explained in the accompanying recipe."
9936,18,174,"Select the desired number of ears of green corn, husk them, and remove the silk. Then, as shown in Fig. 11, cut the corn from the cob with a sharp knife, grasping the ear by the larger end and cutting upwards. After cutting off the kernels, scrape the ears so that nothing edible will be wasted, drawing the knife downwards. Put the corn into a saucepan, add milk until the corn is nearly covered, and season with salt, pepper, and a little butter. Allow the corn to simmer for about 10 minutes, stirring frequently to prevent the milk from sticking to the bottom of the pan and scorching. No difficulty will be experienced in the preparation of this dish if a double boiler is used, but longer cooking will be required. When the corn is sufficiently cooked, remove from the fire and serve hot."
9936,18,175,"[Illustration: FIG. 12]  118. CORN PULP.--Some persons are unable to digest the coarse hulls of green corn, but can eat the corn if the hulls are removed. Such persons need not be deprived of the delights of this vegetable, for it may be prepared in the form of pulp, which will not disagree with them."
9936,18,176,"To prepare corn pulp, first cut a slit down each row of kernels with a sharp knife as shown in Fig. 12; then, in the manner shown in Fig. 13, scrape out the contents of the kernels with the dull edge of the knife, drawing the knife downwards. When all the pulp has been removed, season it with salt, pepper, and butter, and heat it thoroughly in a double boiler. Serve hot."
9936,18,177,[Illustration: FIG. 13]
9936,18,178,"If it is not desirable to serve the corn pulp in this manner, it may be used in various ways, as the following recipes indicate. A good substitute for corn pulp is canned corn, but this must be chopped in order to break up the hulls."
9936,18,179,"119. CORN SOUFFLÉ.--No more delightful corn dish can be prepared than corn soufflé, for in addition to its being appetizing and nutritious, it is extremely dainty. It may be cooked in a baking dish, but it is more attractive when baked in individual baking dishes. A point to remember about its preparation is that it should be served immediately upon being taken from the oven, for soufflé always shrinks as it cools."
9936,18,180,CORN SOUFFLÉ (Sufficient to Serve Six)
9936,18,181,2 c. green corn pulp 1 tsp. salt Dash of pepper 2 Tb. melted butter 2 Tb. flour 1/4 c. milk 2 eggs
9936,18,182,"Mix the corn pulp, salt, pepper, and melted butter, stir in the flour, and add the milk. Separate the eggs, beat the yolks, and add them to the mixture. Then beat the whites stiff and fold them in. Pour into a buttered baking dish or into individual baking dishes, set in a pan of hot water, and bake until brown. Serve at once."
9936,18,183,120. CORN OYSTERS.--Variety can be secured in the use of corn by making corn oysters. These get their name from the fact that they resemble oysters in both size and shape. They may be served as a garnish for a meat dish or as a vegetable dish.
9936,18,184,CORN OYSTERS (Sufficient to Serve Six)
9936,18,185,1 c. corn pulp 1 egg 1/4 c. flour 1/2 tsp. salt Dash of pepper 1/2 tsp. baking powder
9936,18,186,"Prepare the corn pulp according to the directions given in Art. 118. To this add the beaten egg, flour, salt, pepper, and baking powder. Drop in tablespoonfuls on a well-greased griddle. When brown on one side, turn and brown on the other side. Then fold through the center, doubling one side over the other. Serve hot."
9936,18,187,[Illustration: FIG. 14]
9936,18,188,"121. CORN FRITTERS.--The popularity of corn fritters, which have corn pulp as their foundation, is undoubtedly due both to their flavor and to the variety they afford in the diet. After being fried, corn fritters should appear as shown in Fig. 14. They may be served plain, but most persons prefer them with a sauce of some kind or with maple sirup."
9936,18,189,CORN FRITTERS (Sufficient to Serve Six)
9936,18,190,"2 c. corn pulp, or 1 can corn, chopped 1 c. flour 1 tsp. baking powder 1 tsp. salt 2 eggs"
9936,18,191,"If canned corn is used, drain off the liquid before using it. To the corn, add the flour, baking powder, and salt. Separate the eggs and stir in the beaten yolks. Beat the whites stiff and fold them into the mixture. Drop with a spoon into deep fat, fry until brown, remove from the fat, and drain on paper. Serve plain, with a desired sauce, or with maple sirup."
9936,18,192,CUCUMBERS AND THEIR PREPARATION
9936,18,193,"122. The hard-rinded fruit of the cucumber plant has been used from time immemorial as a vegetable. In food value, cucumbers are very low, comparing closely with celery in this respect; however, as they contain a large amount of cellulose, or bulk, and mineral salts, they should not be disregarded in the diet. They have a rather strong flavor due to their volatile oils, which so frequently disagree with persons and which give cucumbers a reputation for being difficult to digest. However, when they are properly prepared, they can be eaten by most persons without harm."
9936,18,194,[Illustration: FIG. 15]
9936,18,195,"123. Formerly it was the custom to soak slices of cucumber in salt water before serving them. This procedure, however, has been found to be poor policy, for nothing is gained by it and the salt toughens the cellulose and makes the cucumbers limp and rubbery in texture. A much more satisfactory way to prepare cucumbers is to slice them and then soak them for some time before serving in ice water or water as cold as can be obtained. They will then become crisp and delicious, and, besides being more appetizing and agreeable, they will be no less digestible. After being sliced and chilled, cucumbers are often combined with sliced onions and eaten with vinegar, salt, and pepper, or they are eaten alone or on lettuce, dressed with mayonnaise dressing."
9936,18,196,"124. STUFFED CUCUMBERS.--Possibly the only recipe for cooked cucumbers that is used to any extent is the accompanying one for stuffed cucumbers. Cucumbers prepared in this way are very palatable, and because of the ingredients used are much higher in food value than when eaten alone. Such a dish is attractive, too, as Fig. 15 shows."
9936,18,197,STUFFED CUCUMBERS (Sufficient to Serve Six)
9936,18,198,"3 cucumbers 2 Tb. butter 1 small onion, chopped 1 tsp. salt Dash of pepper 1-1/2 c. steamed rice 1 c. stewed tomatoes Bread crumbs"
9936,18,199,"Select medium-sized cucumbers, wash and peel them, and cut them in half lengthwise. Hollow out the center so that the cucumbers will have the shape of boats. Then melt the butter in a frying pan, add the chopped onion, salt, and pepper, and heat together for a few minutes. Next add the rice, tomatoes, and sufficient bread crumbs to take up any excess of moisture. Fill the cucumbers with this mixture and bake until they are soft enough to be easily pierced with a fork. During the first part of the cooking, pour a small amount of hot water into the pan in which the cucumbers are baked. Serve hot."
9936,18,200,EGGPLANT AND ITS PREPARATION
9936,18,201,"125. EGGPLANT belongs to the class of fruit vegetables, and is closely related to the tomato in structure and composition. It grows rather large in size, is covered with a smooth brownish-purple skin, and is made up of material that is close and firm in texture and creamy white in color. Because of the nature of its structure, eggplant would seem to be high in food value, but, on the contrary, this vegetable has very little. In this respect, it is about equal to cabbage and cauliflower and slightly less than string beans."
9936,18,202,"126. Eggplant is found in the market from early summer until the beginning of winter. Because it is protected by a heavy skin, it keeps well and needs no special care in storage. The strong flavor of the pulp is disagreeable to many persons. However, it has been found that much of this flavor may be removed by soaking the eggplant in strong salt water or by sprinkling it with salt after it has been sliced and then allowing it to stand for some time. It may be prepared in a variety of ways; so, if the members of the family care for it, the housewife will find it of great assistance in planning and preparing meals."
9936,18,203,"127. SAUTÉD EGGPLANT.--The usual way of preparing eggplant is to cut it into slices and then sauté it. As the slices are dipped into beaten egg and then into crumbs before sautéing, the food value of this vegetable is increased and its flavor improved."
9936,18,204,"Peel the eggplant and then cut it into 1/4-inch slices. Sprinkle salt over the slices and let them stand for 1 hour or more; then pour off the juice that has collected. Beat an egg slightly, and to it add a few tablespoonfuls of milk or water. Dip the slices of eggplant first into the beaten egg and then into crumbs. When sufficiently coated, sauté in shallow fat, browning first on one side and then on the other. Serve hot."
9936,18,205,[Illustration: FIG. 16]
9936,18,206,"128. BAKED EGGPLANT.--An attractive dish can be made by removing the contents from an eggplant, filling the cavity with a well-seasoned stuffing, and then baking the stuffed eggplant. When an eggplant is prepared in this way, it will appear as in Fig. 16."
9936,18,207,BAKED EGGPLANT (Sufficient to Serve Six)
9936,18,208,"1 medium-sized eggplant 2 c. dried bread crumbs 1/2 c. milk 2 tsp. salt 1/8 tsp. pepper 1 small onion, chopped 1 Tb. parsley 2 Tb. butter"
9936,18,209,"Wash the eggplant and cook in boiling water for about 10 minutes. Remove from the water, cut off the top, scoop out the contents, and chop it into small pieces. With this finely chopped pulp, mix the bread crumbs, milk, salt, pepper, onion, parsley, and melted butter. When the whole is thoroughly blended, pack it into the shell of the eggplant and place in the oven. Bake for about 30 minutes or until the stuffing is thoroughly cooked and the top is brown. Serve hot."
9936,18,210,"129. SCALLOPED EGGPLANT.--If it is desired to increase the food value of eggplant and improve its flavor too, this vegetable should be scalloped. The accompanying recipe carefully followed will produce a most appetizing dish."
9936,18,211,SCALLOPED EGGPLANT (Sufficient to Serve Six)
9936,18,212,1 medium-sized eggplant 1 c. dried crumbs 2 Tb. butter 2 tsp. salt 1/8 tsp. pepper 1-1/2 c. milk
9936,18,213,"Peel the eggplant and cut it into 1/2-inch pieces. Put into a saucepan, cover with boiling salted water, cook until tender, and then drain. Grease a baking dish, spread 1/4 cupful of crumbs on the bottom, and add one-half of the eggplant. Dot with butter and then sprinkle with salt and pepper. Add another 1/4 cupful of crumbs and the remaining eggplant, dot again with butter, and sprinkle with salt and pepper. Pour the milk over the whole and sprinkle the remaining 1/2 cupful of crumbs on the top. Place in the oven and bake for 1/2 hour or more. Serve hot."
9936,18,214,FRENCH ARTICHOKES AND THEIR PREPARATION
9936,18,215,"130. FRENCH ARTICHOKES, sometimes known as _globe artichokes, California artichokes_, and _cardoons_, are related to the family of thistles. They are grown for the sake of their large flower-heads, or buds, which are shown in Fig. 17 and which are much used as a food. These plants stand storage and shipment very well and may be kept for long periods of time without spoiling. It is therefore possible to transport them considerable distances, a very gratifying fact, since most persons consider artichokes a great delicacy."
9936,18,216,"131. Not all of the artichoke plant is eaten. The portions of the flower that develop in the center of the base are removed before the base is eaten. After the artichokes are cooked, the scales, or leaves, are pulled from the cooked head with the fingers and the lower part of each one is dipped into sauce and eaten. The inner scales are much more tender and edible than the coarse outside ones. Although artichokes find favor with many and are considered somewhat of a delicacy, they are low in food value, being about equal to asparagus in this respect. To add food material, a dressing, such as drawn-butter sauce or mayonnaise dressing, is usually served."
9936,18,217,[Illustration: FIG. 17]
9936,18,218,132. ARTICHOKES WITH HOLLANDAISE SAUCE.--The usual method of preparing artichokes is to boil them and then serve them with melted butter or a sauce. Hollandaise dressing is used with the artichokes shown in Fig. 18. Boiled artichokes may also be cooled and then served with a salad dressing.
9936,18,219,"Secure the desired number of artichokes and prepare them for boiling by pulling off the coarse outside leaves, cutting off the top of the bud, and removing the stem close to the bud. Cover well with boiling water, add 1 teaspoonful of salt to each quart, and boil until tender, or for about 45 minutes. Remove from the water and serve hot with melted butter or Hollandaise sauce. If it is desired to use them for a salad, allow them to cool before adding the salad dressing."
9936,18,220,[Illustration: FIG. 18]
9936,18,221,VEGETABLES (PART 1)
9936,18,222,EXAMINATION QUESTIONS
9936,18,223,(1) (_a_) To what is the flavor of vegetables largely due? (_b_) How does cookery affect this?
9936,18,224,(2) Describe the structure of vegetables.
9936,18,225,(3) What food substances do vegetables as a class supply to the diet?
9936,18,226,(4) (_a_) What are the legumes? (_b_) What food substance do they supply in quantity to the diet?
9936,18,227,(5) Name the classes of vegetables and give examples of each class.
9936,18,228,(6) (_a_) When is soaking vegetables in salt water necessary? (_b_) What proportions of salt and water are used?
9936,18,229,(7) What effect has the application of heat on vegetables?
9936,18,230,(8) Give an example of a method of cooking vegetables that: (_a_) wastes food material; (_b_) conserves food material.
9936,18,231,(9) Give the reason for the use of soda in cooking vegetables.
9936,18,232,(10) How should salt be used in the cooking of: (_a_) tender vegetables? (_b_) tough vegetables?
9936,18,233,"(11) Why should care be taken not to overcook cabbage, cauliflower, and Brussels sprouts?"
9936,18,234,(12) What is a good general rule to follow for the length of time necessary for cooking vegetables?
9936,18,235,(13) Of what value are the sauces used to dress vegetables?
9936,18,236,(14) Mention some methods of preparing vegetables that greatly increase their food value.
9936,18,237,(15) What value has the addition of salt pork or bacon in the preparation of dried beans?
9936,18,238,(16) (_a_) Why should the cover be left off the kettle during the cooking of cabbage? (_b_) What other vegetables are cooked in this way?
9936,18,239,(17) Explain why old carrots and beets require longer cooking than young ones.
9936,18,240,(18) (_a_) At what stage is green corn best for table use? (_b_) How may this be recognized?
9936,18,241,(19) What value have corn pulp and bean purée?
9936,18,242,(20) (_a_) How should cucumbers be prepared before serving raw? (_b_) How may the strong flavor of eggplant be improved?
9936,19,1,VEGETABLES (PART 2)
9936,20,0,PREPARATION OF VEGETABLES AS FOOD (Continued)
9936,20,1,GREENS AND THEIR PREPARATION
9936,20,2,VARIETIES AND FOOD VALUE
9936,20,3,"1. Varieties of Greens.--The leaves and stems of many young plants in either their wild or their cultivated form are used for food. All of them are similar in composition, but many of them differ in flavor and appearance. The cultivated ones include beet tops, endive, spinach, and kale, as well as lettuce, collards, Swiss chard, sorrel, mustard greens, turnip tops, parsley, and cultivated cress and dandelion. The four greens mentioned first are illustrated in Fig. 1, beet tops being shown in the lower right corner; endive, in the upper right corner; spinach, in the lower left corner; and kale, in the upper left corner. Commonest among the wild greens are dandelion, cress, wild mustard, dock, pokeweed sprouts, milkweed sprouts, and lamb's-quarters. Most of these wild varieties are excellent in the spring when they are young and tender, but it is not advisable to use them for food unless one is perfectly familiar with their appearance."
9936,20,4,"2. Food Value of Greens.--The food value of all greens with the exception of dandelion is very low, being just about equal to that of celery and cucumbers. This may be increased in their preparation by the addition of other food materials. However, the chief use of greens in the diet is not to supply food value, but mineral salts, the most important one being iron in a form that is necessary for building up the blood."
9936,20,5,GENERAL DIRECTIONS FOR COOKING GREENS
9936,20,6,"3. The cooking of greens, both wild and cultivated, is not only simple but practically the same for all varieties. When they are not used as a salad vegetable, they are merely boiled until tender and then dressed in any desired way. Some kinds admit of special preparation, and wherever this is the case specific directions are given under the particular variety, but even in such an event the preliminary preparation is the same."
9936,20,7,[Illustration: FIG. 1]
